SK_ID_CURR,TARGET
100001,0.08775037083164697
100005,0.16395691594367817
100013,0.11023764926710183
100028,0.07657538867236545
100038,0.15492396176337908
100042,0.07490938135283065
100057,0.10707879260575542
100065,0.14412695141487294
100066,0.06166591829242644
100067,0.12066427808944148
100074,0.09137688225467623
100090,0.1445410549490164
100091,0.14028383538718908
100092,0.1315759861219581
100106,0.18450510625686029
100107,0.13657423049473374
100109,0.13157989191839256
100117,0.1078697334259643
100128,0.087090313173064
100141,0.11537790491698864
100150,0.08880691579547179
100168,0.09224531523996264
100169,0.06372529363754541
100170,0.10424587420415604
100171,0.1215960672029043
100172,0.15202423478347427
100184,0.10229484779177041
100187,0.0857297328465532
100212,0.1090564571363341
100222,0.11108083607632967
100223,0.0773291191358757
100232,0.09156341758513994
100241,0.16100175444336223
100245,0.09753623460501697
100253,0.07848608860729689
100256,0.1101333148897747
100271,0.07888839556066914
100278,0.12510612725109635
100280,0.08826328148445196
100306,0.17404236541736345
100311,0.13910434703001884
100312,0.09129249254010137
100330,0.09288517047473467
100331,0.11722485702936579
100352,0.12338529843413867
100358,0.1229092088040982
100367,0.11565558186944286
100382,0.10202412674487547
100384,0.08933214617331073
100385,0.13914184016452077
100386,0.11108385473080555
100399,0.09850860781424285
100404,0.0865421205968182
100416,0.09257878262978289
100422,0.15778375459668792
100426,0.09982128167333328
100438,0.08088568705526014
100444,0.13244149235160682
100445,0.14947431079199416
100446,0.13578574178876504
100447,0.09064282737180682
100450,0.104863005582163
100466,0.12138593668126527
100483,0.09240173022095162
100484,0.0743393461811093
100494,0.09864733918538698
100510,0.1560911354117087
100512,0.08620459811895836
100517,0.08813459339903042
100548,0.08492672980022752
100551,0.09622533436440964
100552,0.1487035310515661
100553,0.1025550226682899
100561,0.11108509722725557
100568,0.14294152328106288
100569,0.08783809200901417
100591,0.12240517845810722
100592,0.06694376120289225
100602,0.12545273266541723
100607,0.10282755735781987
100613,0.11747101062077232
100617,0.09423891131424855
100618,0.11520661477011174
100622,0.1891019052119325
100625,0.14824249139838483
100677,0.10469526147425064
100699,0.09434972952570275
100702,0.15531578776933733
100711,0.10753690277117503
100729,0.17200443924007855
100740,0.13746037749431667
100744,0.12247477356252877
100745,0.12083698649713195
100747,0.114283917646483
100751,0.1374736624615666
100752,0.11714463455538973
100753,0.1714449195907105
100754,0.128189031181486
100760,0.14358530037871833
100762,0.12222713713457278
100763,0.09118783947811412
100765,0.09521423213545722
100770,0.1160321174393811
100772,0.10367574077418067
100777,0.10258381025659574
100791,0.08403492386870519
100792,0.07579708865799026
100797,0.11281036143960384
100823,0.11307075758226413
100826,0.11425498768086952
100830,0.09197725004948412
100836,0.15912354178653187
100872,0.09866698849873146
100910,0.10626384343358446
100913,0.08471069145449818
100918,0.09365334023791373
100931,0.07655398622628676
100952,0.14199374887620722
100953,0.13995425665931369
100965,0.13816661513935946
100970,0.1092431678705887
100982,0.13719935546813597
100983,0.10898111938198916
100984,0.08114534032759199
100987,0.13704098984886853
100997,0.10660038533885381
